Datum och tid för uttag,Register/källa,Titel,Diagramrubrik,Indikator-Id,Mätperiod,Periodtyp,Enhetskod,Enhetstyp,Enhetsnamn,Ålder,Kön/Totalt,Måttenhet,Värde
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-08,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5114
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-07,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5270
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-06,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5375
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-05,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5179
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-04,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4797
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-03,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5188
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-02,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4631
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-01,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4831
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-12,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5050
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-11,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5057
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-10,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5131
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-09,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4924
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-08,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5142
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-07,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5337
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-06,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5011
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-05,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4950
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-04,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4601
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-03,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4913
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-02,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4147
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-01,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4567
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-12,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4425
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-11,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4488
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-10,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4820
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-09,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4568
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-08,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4861
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-07,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4850
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-06,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4603
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-05,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4204
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-04,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,3628
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-03,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4548
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-02,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5092
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2020-01,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5582
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-12,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5368
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-11,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4849
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-10,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5234
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-09,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4747
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-08,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5258
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-07,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5459
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-06,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5114
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-05,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5349
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-04,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5019
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-03,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5114
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-02,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,4695
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2019-01,Månad,22,Region,Västernorrland,Alla,Totalt,Antal,5118
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-07,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2573
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-06,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2516
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-05,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2621
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-04,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2664
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-03,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2917
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-02,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2602
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2023-01,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2641
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-12,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2463
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-11,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2400
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-10,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2394
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-09,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2477
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-08,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2115
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-07,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2223
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-06,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2129
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-05,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2039
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-04,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2066
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-03,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2217
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-02,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,1874
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2022-01,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2014
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-12,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2091
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-11,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,1908
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-10,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2138
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-09,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,1913
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-08,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2007
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-07,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,2061
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-06,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,1893
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-05,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,1946
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-04,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,1906
 2023-12-21 12:37:5,"Patientregistret, Socialstyrelsen",Besök på akutmottagning somatisk vård,Antal besök på akutmottagning somatisk vård per månad.,77006d04-84bd-4dd3-ba73-034b48385b8e,2021-03,Månad,23,Region,Jämtland Härjedalen,Alla,Totalt,Antal,1919
